BusinessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,RESULTDTTM,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,City,State,Zip,Property_ID,Location
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/17/2010 02:29:16 PM,23-4-602.13,*,Non-Food Contact Surfaces Clean,12/17/2010 02:29:16 PM,Pass,2010-12-17 15:18:16,clean exterior of waste receptacles,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01/08/2013 10:56:25 AM,36-6-501.11-.12,*,Improper Maintenance of Floors,01/08/2013 10:56:25 AM,Fail,,clean to remove soiland spilled food or crumbs,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,01/20/2012 10:24:35 AM,36-6-501.11-.12,*,Improper Maintenance of Floors,01/20/2012 10:24:35 AM,Pass,2012-01-24 09:11:30,clean all food spills  soil and grease,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,06/14/2010 10:04:41 AM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,06/14/2010 10:04:41 AM,Fail,,kitchen/clean ceiling move all shelving and clean walls,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,12/08/2010 10:00:45 AM,16-4-501.11/.15,*,Dishwashng Facilities,12/08/2010 10:00:45 AM,Fail,,properly label sanitize bay,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,02/25/2008 10:19:11 AM,17-4-204.112/.115,*,Equipment Thermometers,02/26/2008 09:35:46 AM,Pass,2008-02-26 09:35:46,Provide internal thermometers for all refrigerators.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/17/2010 02:29:16 PM,03-3-501.16(A),***,Cold Holding,12/17/2010 02:29:16 PM,Pass,2010-12-17 15:18:16,tuna 46 degrees/provide proper temperature of 41 degrees or below,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,11/30/2009 10:17:04 AM,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,11/30/2009 10:17:04 AM,Pass,2009-12-02 08:29:32,Properly repair sanitizer spraybottles in food prep area's.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,05/19/2011 12:59:04 PM,38-6-303.11,*,Inadequate Lighting,05/19/2011 12:59:04 PM,Pass,2011-05-19 15:09:49,storage room/replace burnt out light,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,11/17/2009 10:21:57 AM,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,11/17/2009 10:21:57 AM,Fail,,Properly cover all waste receptacles in kitchen/food prep area's.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,07/06/2009 09:55:04 AM,15-4-202.16,*,Non-Food Contact Surfaces,07/07/2009 08:46:22 AM,Pass,2009-07-07 08:46:22,Properly keep side doors closed or provide screen doors.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01/08/2013 10:56:25 AM,36-6-501.11-.12,*,Improper Maintenance of Floors,01/08/2013 10:56:25 AM,Fail,,thoroughly clean to remove all soil  including mouse droppings   proper pest control at proper intervals-OK,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,01/23/2013 10:12:17 AM,14-4-202.11,*,Food Contact Surfaces Design,01/23/2013 10:12:17 AM,Pass,2013-01-24 08:18:45,repair to operate and use,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,02/08/2008 12:16:38 PM,15-4-202.16,*,Non-Food Contact Surfaces,02/09/2008 10:31:13 AM,Fail,,Provide splashguard between hand wash and 3 compartment Sink.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,05/19/2011 12:59:04 PM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,05/19/2011 12:59:04 PM,Pass,2011-05-19 15:09:49,kitchen/clean stained ceiling tiles,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,11/17/2009 10:21:57 AM,14-4-202.11,*,Food Contact Surfaces Design,11/17/2009 10:21:57 AM,Fail,,Properly resurface or replace all stained and scarred cutting boards in kitchen.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,05/06/2011 10:06:36 AM,38-6-303.11,*,Inadequate Lighting,05/06/2011 10:06:36 AM,Fail,,storage room/replace burnt out light,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,07/25/2011 01:10:36 PM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,07/25/2011 01:10:36 PM,Pass,2011-07-26 08:17:56,clean walls and ceiling throughout kitchen,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,07/18/2008 01:07:06 PM,33-5-501.116,*,Improper Cleaning of Receptacles,07/18/2008 03:48:25 PM,Pass,2008-07-18 15:48:25,Property clean all waste receptacles in kitchen,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,07/18/2008 01:07:06 PM,04-3-501.15/4-301.11,*,Inadequate Facilities/Cooling Methods,07/18/2008 03:48:25 PM,Pass,2008-07-18 15:48:25,Properly repair one door Under counter freezer unit.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_NotReq,12/30/2012 12:00:00 AM,,,,,,,,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,07/06/2009 09:55:04 AM,33-5-501.116,*,Improper Cleaning of Receptacles,07/07/2009 08:46:22 AM,Pass,2009-07-07 08:46:22,Properly clean and cover all waste receptacles.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,07/11/2011 10:03:54 AM,08-3-305-307.11,*,Food Protection,07/11/2011 10:03:54 AM,Fail,,provide proper dispensers for cream/milk,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/17/2010 02:29:16 PM,08-3-305-307.11,*,Food Protection,12/17/2010 02:29:16 PM,Pass,2010-12-17 15:18:16,rear storage/store opened bulk food bags in covered/labeled containers properly store all eggs under refrigeration,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,03/19/2010 02:27:28 PM,23-4-602.13,*,Non-Food Contact Surfaces Clean,03/19/2010 02:27:28 PM,Pass,2010-03-19 15:22:13,clean interior friolator cabinets,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,06/11/2014 12:07:44 PM,36-6-501.11-.12,*,Improper Maintenance of Floors,06/11/2014 12:07:44 PM,Pass,2014-06-11 15:21:36,Debris on floor under pallets- Clean to remove,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,02/25/2008 10:19:11 AM,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,02/26/2008 09:35:46 AM,Pass,2008-02-26 09:35:46,Properly store all wiping cloths in a sanitizing solution.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,03/05/2010 11:18:25 AM,38-6-303.11,*,Inadequate Lighting,03/05/2010 11:18:25 AM,Fail,,hot line/replace burnt out light,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,06/26/2009 01:04:32 PM,15-4-202.16,*,Non-Food Contact Surfaces,06/29/2009 08:33:49 AM,Fail,,Properly keep side doors closed or provide screen doors.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,01/20/2012 10:24:35 AM,23-4-602.13,*,Non-Food Contact Surfaces Clean,01/20/2012 10:24:35 AM,Pass,2012-01-24 09:11:30,clean all soil and food debris from cooking equipment,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,03/23/2015 11:40:49 AM,15-4-202.16,*,Non-Food Contact Surfaces,03/23/2015 11:40:49 AM,Fail,,Shelf below hot holding table heavily worn and rusty- Repair to make smooth and cleanable,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,06/04/2014 01:39:27 PM,23-4-602.13,*,Non-Food Contact Surfaces Clean,06/04/2014 01:39:27 PM,Fail,,Exteriors of dressing bottles heavily soiled- Clean,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/17/2010 02:29:16 PM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,12/17/2010 02:29:16 PM,Pass,2010-12-17 15:18:16,clean ceiling and walls throughout repair damaged wall at handsink,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,06/30/2010 11:28:57 AM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,06/30/2010 11:28:57 AM,Pass,2010-06-30 15:03:40,kitchen/clean ceiling move all shelving and clean walls,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,02/08/2008 12:16:38 PM,08-3-305-307.11,*,Food Protection,02/09/2008 10:31:13 AM,Fail,,Properly store all water bottles 6 inches from floor.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,02/25/2008 10:19:11 AM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,02/26/2008 09:35:46 AM,Pass,2008-02-26 09:35:46,Properly clean and resurface all ceiling tiles as needed,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,11/30/2009 10:17:04 AM,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,11/30/2009 10:17:04 AM,Pass,2009-12-02 08:29:32,Properly cover all waste receptacles in kitchen/food prep area's.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,09/28/2015 11:34:31 AM,35-6-501.111/.115,**,Insects  Rodents  Animals,09/28/2015 11:34:31 AM,Pass,2015-09-28 15:22:02,Doors to prep area open at time of inspection- Provide screens to eliminate insects from entering,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,06/26/2009 01:04:32 PM,14-4-202.11,*,Food Contact Surfaces Design,06/29/2009 08:33:49 AM,Fail,,Properly resurface or replace all scarred cutting boards.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01/08/2013 10:56:25 AM,03-3-403.11,***,Reheating,01/08/2013 10:56:25 AM,Fail,,reheat aqll items for stream table before placing in hot hold,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,11/30/2009 10:17:04 AM,35-6-501.111/.115,**,Insects  Rodents  Animals,11/30/2009 10:17:04 AM,Pass,2009-12-02 08:29:32,Properly clean and remove all evidence of rat droppings on floor in rear storage area. Properly repair outside rear of building of rodent entry and burrowing to ensure no entry of rodents.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,06/14/2010 10:04:41 AM,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,06/14/2010 10:04:41 AM,Fail,,properly store all wiping cloths in a sanitizing solution,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,06/11/2014 12:07:44 PM,23-4-602.13,*,Non-Food Contact Surfaces Clean,06/11/2014 12:07:44 PM,Pass,2014-06-11 15:21:36,Exteriors of dressing bottles heavily soiled- Clean,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01/08/2013 10:56:25 AM,14-4-202.11,*,Food Contact Surfaces Design,01/08/2013 10:56:25 AM,Fail,,repair to operate and use,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,12/08/2010 10:00:45 AM,17-4-204.112/.115,*,Equipment Thermometers,12/08/2010 10:00:45 AM,Fail,,2 door sandwich/provide internal thermometer,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,02/08/2008 12:16:38 PM,23-4-602.13,*,Non-Food Contact Surfaces Clean,02/09/2008 10:31:13 AM,Fail,,Properly resurface wooden countertop next to slicer unit.,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
CHICKEN LOU'S,,,DAVID FERRETTI,,19797,02/01/2012 11:05:08 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/17/2010 02:29:16 PM,17-4-204.112/.115,*,Equipment Thermometers,12/17/2010 02:29:16 PM,Pass,2010-12-17 15:18:16,2 door sandwich/provide internal thermometer,50   Forsyth ST,Boston,MA,02115,155870,"(42.33924, -71.090258)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,05/24/2012 02:28:54 PM,15-4-202.16,*,Non-Food Contact Surfaces,05/24/2012 02:28:54 PM,Fail,,replace missing air curtains at door to walk in to maintain temperature at all times,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,04/30/2015 01:01:04 PM,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,04/30/2015 01:01:04 PM,Fail,,Walls behind prep table in back area and walls behind 3 bay sink with soils- Clean,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,01/17/2014 02:34:21 PM,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,01/17/2014 02:34:21 PM,Fail,,No handwash signage in the restrooms used by employees. Provide.,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,CHILDRENS HOSPITAL MED CTR,ABP Corp.,Au Bon Pain,126271,05/06/2014 12:13:53 PM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,07/14/2015 10:54:31 AM,04-3-501.15/4-301.11,*,Inadequate Facilities/Cooling Methods,07/14/2015 10:54:31 AM,Fail,,spinach croissants 77 degrees/cooling at room temperature for 45 minutes/provide proper cooling methods,17  Blackfan St,Boston,MA,02115,153922,"(42.337388, -71.106281)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,05/19/2011 10:58:58 AM,38-6-202.11,*,Fixture's not properly shielded,05/19/2011 10:58:58 AM,Fail,,storage room/replace missing ceiling tile,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,09/15/2010 11:37:39 AM,36-6-501.11-.12,*,Improper Maintenance of Floors,09/15/2010 11:37:39 AM,Fail,,front line/clean floor area under all shelving,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,NORTHEASTERN UNIV. PHYSIC,AU BON PAIN CO. INC.,,20407,12/28/2011 09:54:27 AM,12/31/2016 11:59:00 PM,Active,FS,Eating & Drinking,HE_FailExt,02/26/2009 10:35:16 AM,38-6-202.11,*,Fixture's not properly shielded,02/27/2009 08:50:30 AM,Pass,2009-02-27 08:50:30,Provide missing light shields in rear food prep area.,360   HUNTINGTON  AV,BOSTON,MA,02115,,
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,01/06/2009 12:00:55 PM,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,01/07/2009 09:43:16 AM,Fail,,Properly repair paper towel dispenser in rear prep area.,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,05/28/2008 10:00:10 AM,17-4-204.112/.115,*,Equipment Thermometers,05/30/2008 08:29:15 AM,Pass,2008-05-30 08:29:15,Provide internal thermometers for all Walk. In units.,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,09/28/2010 11:51:32 AM,36-6-501.11-.12,*,Improper Maintenance of Floors,09/28/2010 11:51:32 AM,Pass,2010-09-28 15:11:33,front line/clean floor area under all shelving,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,12/10/2014 02:12:07 PM,08-3-305-307.11,*,Food Protection,12/10/2014 02:12:07 PM,Fail,,"Food stored on floor of walkin refrigerator- Food must be stored 6"" off of floor.",75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,11/23/2015 03:28:10 PM,17-4-204.112/.115,*,Equipment Thermometers,11/23/2015 03:28:10 PM,Pass,2015-11-23 15:45:57,No conspicuous thermometers in multiple refrigerators- Provide,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,12/09/2011 10:09:59 AM,17-4-204.112/.115,*,Equipment Thermometers,12/09/2011 10:09:59 AM,Fail,,walk in/provide internal thermometer,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),18540,12/28/2011 10:59:26 AM,12/31/2016 11:59:00 PM,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,12/23/2011 11:30:36 AM,38-6-303.11,*,Inadequate Lighting,12/23/2011 11:30:36 AM,Pass,2011-12-27 08:23:34,kitchen/replace burnt out lights,75   FRANCIS ST,Boston,MA,02115,158148,"(42.336106, -71.10748)"
Au Bon Pain,,NORTHEASTERN UNIV. PHYSIC,AU BON PAIN CO. INC.,,20407,12/28/2011 09:54:27 AM,12/31/2016 11:59:00 PM,Active,FS,Eating & Drinking,HE_Fail,02/25/2008 11:26:01 AM,03-3-501.16,***,Hot Holding,02/26/2008 09:35:46 AM,Fail,,Provide proper hot holding temperatures to all PHF's . (Mayan chicken. 95 F.),360   HUNTINGTON  AV,BOSTON,MA,02115,,
